Salve Regina | Gwynedd-Mercy
Monmouth IL | Central IA
Colorado | Utah St
T Jefferson | E Stroudsburg
Howard Payne | Birmingham So
S Francisco St | Academy of Art
Susquehanna | Lycoming
NYIT | Goldey Beacom
S Connecticut | Queens NY
Boston College | Rider
St Thomas MN | WI Stevens Pt
Concordia SP | Jamestown
Bard | Pratt Inst
Indiana-East | R Morris Chi
Rio Grande | Washington Advt
WV Tech | Union KY
Virgin Islands | Carlow
Quinnipiac | Ball St
Missouri | Duke
Norfolk St | Liberty
UC Santa Barbara | Dartmouth
Charlotte | Lehigh
Michigan | Washington
MTSU | UNLV
Texas | Fordham
Siena Hts | St Xavier IL
Mt San Antonio | Ventura Col
Albion | North Park
Campbell | Florida Intl
Rose-Hulman | DePauw
Wilmington OH | Hanover
IL Wesleyan | Washington StL
Old Westbury | Lasell
Trine | Marietta
Simmons | Medgar Evers
NE Omaha | Florida A&M
Centre | N Central IL
Hiram | Frostburg St
Notre Dame MD | York NY
Mary Baldwin | PSU-Harrisburg
WI Stout | Berea
Millsaps | Le Tourneau
Rochester MI | Indiana NW
Col of the Canyons | Santa Monica Col
Long Beach City Col | Laney
Umpqua CC | Clackamas CC
Grays Harbor | Portland CC
Mt Hood CC | Pierce CC
SW Oregon CC | Olympic
Cape Breton | Memorial
Niagara ON | Sault
Kings NS | NB-St John
MS Vincent NS | Mt Allison
St Thomas NB | Crandall
Wilberforce | Wright St-Lake
MN Mankato | Bethany Luth
Lincoln MO | Blackburn
Davidson | High Point
Scranton | DeSales
Hamilton | Utica
Marymount VA | Hood
Juniata | Wilkes
Lock Haven | PSU-Altoona
Olivet MI | Manchester
Texas St | TAM C. Christi
Barton | Chowan
Louisville | Miami OH
Lasell | Plymouth St
Utah | Seattle
Wheeling Jesuit | Pitt-Johnstown
WI Superior | Bemidji St
Suffolk | Curry
South Alabama | ETSU
Toledo | Valparaiso
Wm Paterson | Cabrini
PSU-Berks | Cedar Crest
Central St OH | Fort Valley St
Benedict | Lane
Montclair St | Stevens Tech
DePaul | Savannah St
Loyola-Chicago | Chicago St
New Mexico St | N New Mexico
Mayville St | Warner
Blinn | McLennan CC
Chatt St Tech | Gadsden St CC
Copiah-Lincoln | MS Delta
East Central CC | Delgado CC
Snead St | E Mississippi CC
St Petersburg | Indian River
Lawson St | Motlow St
LSU-Eunice | SW Mississippi
Northeast CC | Northeastern JC
Redlands CC | W Oklahoma St
Chesapeake | CCBC Catonsville
Col Ozarks | John Brown
Dillard | Wm Carey
Graceland | Peru St
Nyack | Cheyney St
Gardner Webb | Pfeiffer
Manhattanville | New Rochelle
SUNY Fredonia | Medaille
Wilson | Penn Col Tech
Cent Methodist | Benedictine KS
Ottawa KS | Bethany KS
Tabor | Bethel KS
Georgetown KY | Fisk
KS Wesleyan | McPherson
LSU-Alexandria | Southern N.O.
Mid Am Nazarene | Missouri Val
Southwestern KS | York NE
Sterling | St Mary KS
United Tribes | Little Big Horn
Kilgore | Cedar Valley
Trinity CT | Gordon
Central Conn | Morgan St
Kings PA | Centenary NJ
Albany GA | Kentucky St
Allegheny | Westminster PA
Goucher | Trinity DC
WI Oshkosh | St Norbert
Greenville | Lincoln Chr
Linfield | Northwest WA
Seton Hill | Salem WV
S Dakota Tech | Dakota St
Fresno Pacific | UC Merced
Viterbo | Luther MN
Lees-McRae | Montreat
Tuskegee | Clark Atlanta
Haskell | Bacone
Brewton-Parker | St Thomas FL
Culver-Stockton | Mt Mercy
William Penn | Grand View
Langston | Jarvis Chr
OK Wesleyan | Friends
Fullerton Col | El Camino Col
City Col NY | Purchase
Morehead St | Kentucky Chr
Westminster MO | Kansas Chr
West Alabama | Oakwood
LeMoyne-Owen | Paine
Roosevelt | Lincoln Col
Nichols | Anna Maria
Austin Peay | N Kentucky
Alabama | Stetson
Geneseo St | Alfred
Amherst | Emmanuel MA
Arizona | Incarnate Word
S Vermont | Bay Path
Bloomsburg | Chestnut Hill
Hobart & Smith | Brockport St
Brooklyn Col | Delaware Val
Millsaps | Centenary
Concordia WI | Concordia IL
Corban | Northwest Chr
Ohio Wesleyan | Defiance
Delta St | Spring Hill
Eastern Univ | PSU-Harrisburg
Fitchburg St | Elms
E Michigan | IL Chicago
Emmanuel GA | Young Harris
Emory | Sewanee
Mt Olive | Francis Marion
Haverford | Frank & Marsh
Goldey Beacom | Lincoln PA
G Washington | Towson
Hartwick | SUNY Oneonta
Univ Ozarks | Hendrix
Jacksonville St | Montevallo
Johns Hopkins | Swarthmore
St John Fisher | Keuka
Lawrence | Maranatha Bap
Lynchburg | Wash & Lee
MN Morris | Macalester
Seton Hall | MA Lowell
Mary Washington | NC Wesleyan
Washington MD | McDaniel Col
Newman | Washburn
Rochester NY | Oswego St
Peace | Shaw NC
Plattsburgh St | St Lawrence
W Washington | Simon Fraser
St Josephs NY | Yeshiva
N England Col | Becker
Providence | Boston College
Colorado | Pepperdine
Loy Marymount | UC Davis
Rhode Island | North Dakota
Southern Miss | Northwestern LA
Oklahoma St | Wichita St
Yale | Wagner
Arkansas St | Murray St
Muhlenberg | Bryn Mawr
CT College | Mitchell
Elmira | Summit
Middlebury | MA Liberal Arts
E Nazarene | Dean
Howard Payne | Schreiner
Merchant Marine | Hunter
Longwood | MD E Shore
Wyoming | Montana St
Puget Sound | Pac Lutheran
William & Mary | East Carolina
Southern Utah | BYU
Albany Tech | Wallace CC-Selma
NE MS CC | Ark Baptist
Bossier Parish | Baton Rouge CC
Chattahoochee Val | Cent Georgia Tech
Jones Co CC | Coastal AL-Mon
Palm Beach St | Col Cent Florida
N OK-Enid | Connors St
Murray St CC | Crowder
NE OK A&M | Eastern OK St
Gulf Coast CC | Lurleen Wallace
SW Tennessee | Holmes CC
Itawamba CC | Snead St
ND St Science | Ridgewater
Seminole St | N OK-Tonkawa
Joliet JC | Olive-Harvey
Roane St | Spartanburg Meth
Waubonsee CC | Sauk Valley CC
SW Chr TX | Southern-Shreve
Three Rivers | Mid-South CC
Southwestern CC | Cent CC-Columbus
Lake Co | Wilbur Wright
Massasoit CC | CC of RI
Jamestown CC | Cuyahoga CC
Finger Lakes CC | Genesee CC
Harcum Col | Lackawanna
Kansas City KS | N Central MO
Elgin CC | Kishwaukee CC
McHenry Co | Col of Dupage
Burlington Co | Mercer Co
Morton | Harper
Niagara Co | Broome CC
S Suburban | Oakton CC
Atlantic Cape CC | Camden Co
Brookdale CC | Bergen CC
Gateway CC | Bristol CC
Bunker Hill CC | Quinsigamond
Monroe-Bronx | Dutchess CC
Harrisburg Area CC | Lehigh Carbon
Hibbing CC | Mesabi Range
Jefferson CC | Tompkins Cortland
Luzerne Co CC | Northampton CC
Northland CTC | MN St CTC
Orange Co | Middlesex Co
IN Southeast | Alice Lloyd
Freed-Hardeman | Central Bap
Lyon | Williams Bap
Park | Stephens
Benedict | Livingstone
Clayton St | Shorter
Gettysburg | Ursinus
Newbury | Lesley
LA Trade-Tech | Victor Valley
Palomar Col | Long Beach City Col
IU Kokomo | Cincinnati Chr
Columbia MO | Harris-Stowe
Georgetown KY | Midway
St Louis Pharm | Hannibal-Lagr
Co Col Morris | Bucks Co CC
Kankakee CC | Prairie St
Raritan Val | Manor
Hostos CC | Bor Manhattan
UConn-AP | Sprfld Tech CC
Carroll WI | Lakeland
M Hardin-Baylor | SW Univ TX
St Catherine | Northland
Clarion | Pitt-Bradford
St Josephs LI | Sarah Lawrence
SUNY Potsdam | Clarkson
Mt St Mary NY | Staten Island
Concordia Mhd | St Benedict
Ithaca | Cortland St
Alma | Anderson IN
Brown | J&W RI
Albertus Magnus | W Connecticut
Benedictine IL | Lake Forest
SE Louisiana | Jackson St
Virginia St | St Augustines
Brandeis | Salem MA
Albany GA | Thomas GA
St Edwards | Arlington Bap
Purchase | Pratt Inst
Bob Jones | Salem NC
Minot St | Valley City St
Sioux Falls | Presentation
SUNY-Delhi | SUNY Canton
Augustana SD | Waldorf
Vanguard | Antelope Val
Lindenwood-Belle | MO Baptist
Bellevue | Cottey
NW Mississippi | SAU Tech
Queensborough | Kingsborough
Lamar CC | Colorado NW
Carlow | Point Park
Voorhees | Mid Georgia
Mission | Solano CC
Houston Bap | Univ of Southwest
Lincoln Chr | Principia
Pensacola St | Bishop St
Suffolk Co-Selden | Bronx CC
Tacoma CC | Skagit Val CC
Sheridan ON | Mohawk
Paul Quinn | SW Adventist
Andrews | IL Tech
PSU Wilkes-Barre | PSU York
PSU-Brandywine | PSU-Hazleton
PSU-Beaver | PSU-DuBois
PSU-Lehigh Val | PSU-Scranton
Baker KS | Evangel
W Illinois | Wm Woods
Tulsa | Abilene Chr
Adelphi | Dominican NY
Hope | Adrian
Birmingham So | Agnes Scott
Air Force | N Colorado
Youngstown St | Akron
UAB | Alabama A&M
Albion | Olivet MI
Lycoming | Albright
Cent Arkansas | Alcorn St
Buffalo St | Alfred St
Hood | Alvernia
American Univ | UMBC
Anderson SC | Tusculum
Arkansas-FS | NE Oklahoma
Mississippi St | Ark Little Rock
Assumption | St Michaels
WI Whitewater | Augustana IL
North Park | Aurora
S Virginia | Averett
Baldwin-Wallace | Heidelberg
Ball St | Cincinnati
Barton | Fayetteville St
Belmont Abbey | Mars Hill
Bethune-Cookman | Jacksonville
Blackburn | MacMurray
John Carroll | Bluffton
Boston Univ | New Hampshire
Bradley | E Illinois
Coe | Buena Vista
Cairn | Summit
CS Northridge | Cal Baptist
Calvin | Finlandia
Mt Union | Carnegie Mellon
Carson-Newman | Lincoln Mem
Ohio Northern | Case Western
Newberry | Catawba
Chapman | Occidental
Chicago | Wheaton IL
Wingate | Coker
Colby | Husson
Gonzaga | Colorado St
Covenant | Sewanee
Daemen | Gannon
Kenyon | Denison
DeSales | Gwynedd-Mercy
Millersville | Dist Columbia
Drexel | La Salle
Wilmington OH | Earlham
Eckerd | St Leo
W Michigan | E Kentucky
Elizabethtown | York PA
E Mennonite | VA Wesleyan
Emerson | Wellesley
Emory & Henry | Hollins
Lander | Erskine
Greenville | Eureka
Fairmont St | Glenville St
FL Southern | Tampa
Webster Univ | Fontbonne
Pitt-Greensburg | Franciscan OH
USC | Fresno St
Frostburg St | Juniata
PSU-Abington | Gallaudet
Howard | George Mason
Georgia | Mercer
SC Aiken | Georgia C&S
Grove City | Waynesburg
Guilford | Roanoke
Hamilton | Morrisville St
Hamline | Luther MN
Hampton | Samford
Hiram | Thiel
Indiana Tech | Lourdes
South Dakota | Iowa St
Rutgers-Newark | Kean
MA Boston | Keene St
Kentucky | Morehead St
Whittier | La Verne
Lebanon Val | Stevenson
MA Dartmouth | S Maine
Marietta | Otterbein
Marymount VA | Salisbury
Washington StL | Millikin
Montclair St | Ramapo
Mt St Joseph | Wittenberg
Muskingum | Wooster
N Illinois | N Dakota St
Nichols | Salve Regina
Notre Dame OH | Wheeling Jesuit
Old Westbury | York NY
St Elizabeth | Penn Col Tech
Pomona Pitzer | Redlands
Randolph Macon | Shenandoah
W New England | Roger Williams
Virginia Tech | Rutgers
WV Wesleyan | Shepherd
Univ Sciences | Shippensburg
Wartburg | Simpson IA
Springfield | Smith
St Anselm | S New Hampshire
St Josephs ME | U New England
Stony Brook | SUNY New Paltz
St Vincent | Wash & Jeff
Texas | UT San Antonio
VA Commonwealth | UNC Wilmington
West Liberty | Urbana
Weber St | UTEP
UVA-Wise | WV State
Chris Newport | Bridgewater VA
Campbell | UNC Greensboro
Connecticut | DePaul
CS Fullerton | Dartmouth
South Carolina | Dayton
Duquesne | Kent
Hilbert | DYouville
FL Gulf Coast | Houston
Indiana | Wake Forest
Marquette | WI Milwaukee
North Dakota | Massachusetts
Michigan St | Virginia
Molloy | Wilmington DE
Rider | NJIT
SMU | North Texas
Portland | Utah St
Villanova | Princeton
Thomas Aquinas | Caldwell
Canisius | Albany NY
Babson | MIT
Cal Poly | E Washington
TN Martin | Chattanooga
Duke | Wisconsin
Holy Cross | Vermont
Lynn | Palm Beach Atl
New Mexico | Oklahoma
Arkansas | Oral Roberts
Northeastern | Florida
North Greenville | S Wesleyan
Wheaton MA | Worcester Tech
Cedar Crest | Bryn Athyn
Scranton | Cabrini
Elon | Chowan
Coast Guard | Mt Holyoke
College of NJ | Rowan
Drake | Creighton
E Connecticut | RI College
Mercy | Felician
Tulane | FL Atlantic
Kennesaw | Ga Southern
Tuskegee | Georgia SW
Hanover | Spalding
Houghton | Wells
La Roche | PSU-Behrend
Misericordia | Marywood
Wm Paterson | NJ City
San Diego | San Diego St
S Carolina St | SC Upstate
Pace | American Intl
Castleton | Plymouth St
SUNYIT | Cazenovia
Reinhardt | Columbia SC
Endicott | Curry
New Haven | S Connecticut
Stevens Tech | NYU
Texas Tech | SF Austin
WKU | Morgan St
Army | St Francis NY
Auburn | Xavier LA
Clemson | Illinois
Clark MA | Simmons
Brescia | Asbury
Bethel IN | Goshen
Lawrence Tech | Cornerstone
Northwestern IA | Dordt
IN Wesleyan | Mt Vernon Naz
Pratt CC | Allen Co
Tallahassee CC | Andrew Col
Angelina | McLennan CC
Tohono Oodham | AZ Western
Barton Co | Hesston
Butler Co-KS | Seward Co
Casper College | Trinidad St JC
C Arizona | Mesa CC
Cisco JC | Western Texas
Otero JC | Clarendon
Cloud Co | Garden City CC
Hutchinson CC | Coffeyville CC
Neosho Co | Colby CC
Cowley Co | Northwest KS Tech
Dodge City CC | Independence CC
Eastern Arizona | Pima CC
Odessa | Frank Phillips
Harford CC | Howard CC MD
New Mexico JC | Howard Col
Rend Lake | Kaskaskia
Marshalltown CC | Des Moines CC
South Plains | Midland TX
Motlow St | Wallace St
Olney | SW Illinois
Salt Lake CC | W Wyoming CC
Wabash Val | SE Illinois
Trinity Valley CC | Temple Col
Cecil Col | Allegany MD
Madison Col | Bry & Strat-Milwaukee
Glendale AZ | Chand-Gilbert
Clark St | Hocking
Frederick CC | Southern MD
Owens CC | Cuyahoga CC
Sinclair CC | Edison CC
Hagerstown CC | Prince Georges
IL Central | Rock Valley
Schoolcraft | Kellogg CC
Lakeland CC | Columbus St CC
Mott CC | Lansing CC
Louisburg | Lenoir CC
Little Priest | Southeast CC
South Mtn | Phoenix Col
Grayson Co JC | Paris JC
Wake Tech | USC Salkehatchie
Point | Allen
Aquinas | Madonna
St Mary NE | Doane
Edward Waters | Morris SC
Grace IN | Spring Arbor
Mt Marty | Jamestown
Nova SE | Barry
Indiana PA | Cheyney St
North Georgia | Clark Atlanta
Gordon | Wentworth Tech
John Jay | New Rochelle
St Rose | Le Moyne
Pitt-Bradford | Medaille
Stonehill | Merrimack
Messiah | Widener
PSU-Altoona | Mt Aloysius
Rosemont | Notre Dame MD
Rutgers-Camden | R Stockton
San Bernardino Val | LA Southwest
Limestone | Converse
Keystone | Wilson
TN Wesleyan | Brenau
Dakota Wesleyan | Briar Cliff
Bryan | Montreat
IN S Bend | Calumet-St Jos
Card Stritch | Olivet Naz
Morningside | Concordia NE
Talladega | Cumberland TN
St Ambrose | Governors St
Marian IN | Taylor IN
WV Tech | Ohio Chr
St Xavier IL | Roosevelt
St Francis IL | Trinity Chr
Lake Land IL | Danville CC IL
Hill Col | Cedar Valley
Charleston WV | Concord
Cal Lutheran | Caltech
Chatham | Westminster PA
Lenoir Rhyne | Queens NC
Bethany Luth | Carleton MN
NE Wesleyan | Central IA
Dominican IL | St Marys IN
UT Tyler | TX Lutheran
Westminster MO | Iowa Wesleyan
NYIT | Concordia NY
Loras | Dubuque
Randolph Col | Ferrum
Bentley | Franklin Pierce
PSU-Berks | Lancaster Bib
Bethany WV | Geneva
Moravian | Immaculata
WI Platteville | Luther IA
Augsburg | Bethel MN
T Jefferson | West Chester
Westfield St | Regis MA
Rollins | Embry-Riddle FL
WI Superior | St Benedict
St Thomas MN | WI River Falls
Dallas Chr | Dallas Univ
NE Kearney | Manhattan Chr
Salem WV | Mansfield
Eliz. City St | Apprentice
Washington Advt | Trinity DC
SUNY-Cobleskill | Albany Pharmacy
Brevard | Toccoa Falls
Johnson St | Green Mtn
Rose-Hulman | St Mary-Woods
Bluefield VA | Union KY
Judson IL | Trinity IL
Pikeville | Wilberforce
St Andrews | Columbia Intl
Siena Hts | Concordia MI
Hastings | Midland NE
Holy Cross IN | R Morris Chi
St Francis IN | Huntington
Indiana-East | Rio Grande
Fisher | St Joseph VT
Milligan | Truett-McConnell
Rochester MI | Northwestern OH
Cochise | Scottsdale CC
Colorado NW | Lamar CC
John Logan | Shawnee CC
Highland CC KS | MCC Maple Woods
George Brown | Durham
Humber | Redeemer
ME Machias | ME Augusta
Vermont Tech | NH Tech
Point Park | PSU-Gtr Allegheny
Lorain Co CC | Bry & Strat-Cleveland
Bry & Strat-VB | Cape Fear CC
Point Loma | Academy of Art
Troy | Alabama St
Albertus Magnus | Farmingdale
Lake Erie | Ald-Broaddus
Anderson IN | Kalamazoo
Angelo St | TX A&M Commerce
Westmont | Arizona Chr
Harding | Ark Monticello
Ashland | Lake Superior
Ave Maria | Keiser
Newbury | Bay Path
McMurry | Belhaven MS
Toledo | Belmont
Biola | Notre Dame CA
Xavier | Bowling Green
Haverford | Bryn Mawr
CS San Bern. | Cal St-LA
Carroll MT | Providence GF
Fresno Pacific | Chaminade
Virginia St | Claflin
C Missouri | SW Baptist
Dominican CA | Concordia CA
Seattle Pacific | Concordia OR
Lehigh | Cornell
CS Dom. Hills | CSU East Bay
CT College | Worcester St
Ursuline | Davis & Elkins
Delta St | West Alabama
NE Omaha | Detroit
McDaniel Col | Dickinson
E New Mexico | Midwest TX St
M Hardin-Baylor | E Texas Bap
Mid Am Nazarene | Evangel
Findlay | Tiffin
Georgetown | Fordham
Wofford | Gardner Webb
Grand Valley St | WI Parkside
Hawaii Pacific | Hawaii Hilo
Maryville MO | IL Springfield
Indiana St | SE Missouri St
Keuka | Nazareth
Kings PA | Wesley DE
MA Lowell | LIU Brooklyn
Randolph Macon | Lynchburg
Macalester | N Central MN
Utica | MA Liberal Arts
NC State | Michigan
Michigan Tech | Saginaw Val
Montevallo | Mississippi Col
Simon Fraser | MT St-Billings
St Josephs NY | Mt St Vincent
N Michigan | Northwood MI
NW Oklahoma St | Southern Nazarene
Post | Nyack
Walsh | OH Dominican
SE Oklahoma | OK Baptist
Quincy | Wm Jewell
Truman St | Rockhurst
Washington St | San Francisco
S Dakota St | WI Green Bay
W Oregon | St Martins
Ursinus | Swarthmore
Tarleton St | TX A&M Kville
Bucknell | St Bonaventure
North Florida | Charleston So
Siena | Colgate
St Johns | Delaware St
Marshall | Evansville
Illinois St | Oakland
Notre Dame | Iowa
Purdue | Miami FL
Minnesota | Syracuse
TCU | Mississippi
Pacific | San Jose St
Providence | Yale
St Marys CA | UC Santa Barbara
Loyola-Chicago | PFW
WI Oshkosh | St Marys MN
AK Anchorage | C Washington
AL Huntsville | West Georgia
St Josephs PA | Columbia
UC San Diego | CS Monterey Bay
CS Stanislaus | Sonoma St
Lasell | Elms
Southeastern FL | J&W FL
Kansas | LSU
Louisville | Nebraska
NC A&T | W Carolina
St Louis | S Illinois
Pittsburgh | Northwestern
ETSU | Appalachian St
Austin Peay | Lipscomb
Azusa Pacific | Holy Names
Bridgewater MA | Suffolk
Cedarville | Hillsdale
Sacred Heart | Hofstra
Middlebury | Russell Sage
Muhlenberg | Washington MD
South Alabama | Tennessee St
Arkansas Tech | Ouachita
Lee TN | Auburn Mgomery
UC Irvine | CS Bakersfield
Davenport | Purdue Northwest
Drury | Rogers St
Gettysburg | Johns Hopkins
Lamar | Texas A&M
Mt St Mary NY | Yeshiva
UT Dallas | Sul Ross
Union TN | Valdosta St
Lane | Central St OH
West Florida | Chr Brothers
MTSU | Georgia St
Hardin-Simmons | Louisiana Col
Malone | Ohio Valley
BYU | Utah Valley
Valparaiso | Chicago St
Maryland | Georgia Tech
Florida St | Penn St
Ohio St | North Carolina
James Madison | Liberty
Missouri KC | Peru St
Freed-Hardeman | Hannibal-Lagr
Tabor | Ottawa KS
Chipola | ASA Miami
Holmes CC | Baton Rouge CC
Casper College | Otero JC
Eastern Utah | Cent Wyoming
Connors St | N OK-Tonkawa
Delgado CC | MS Gulf Coast
Murray St CC | Eastern OK St
Palm Beach St | Florida St-Jax
Harford CC | Union Co
Itawamba CC | Mid-South CC
NE MS CC | Lawson St
S Union St | Lurleen Wallace
Santa Fe CC | Miami-Dade
MS Delta | SW Mississippi
NE OK A&M | Redlands CC
N OK-Enid | W Oklahoma St
Prairie St | Olive-Harvey
Illinois Val | Daley
Shelton St | Wallace CC-Selma
CC of RI | Gateway CC
Montgomery-R | Garrett
Lake Michigan | Kankakee CC
Kishwaukee CC | Milwaukee Tech
S Suburban | McHenry Co
Moraine Val | Triton Col
Raritan Val | Luzerne Co CC
Waubonsee CC | Col of Dupage
Bergen CC | Ocean Co
Monroe-Bronx | Bor Manhattan
Brookdale CC | Northampton CC
Philadelphia CC | Passaic Co
Fulton-Mont | Tompkins Cortland
Jefferson CC | Herkimer Co
Sussex Co CC | Lehigh Carbon
Massasoit CC | Roxbury CC
Hudson Val | Orange Co
FL Memorial | Thomas GA
John Brown | SW Assemb God
OK City | Langston
Lyon | Park
LIU Post | Bloomfield
Lincoln PA | Cheyney St
Clark Atlanta | Shorter
Winthrop | Col Charleston
CS Poly Pomona | S Francisco St
High Point | Greensboro
Henderson St | S Arkansas
Rivier | Lesley
City Col San Fran | Cabrillo
W Texas A&M | Cameron
Baker KS | Missouri Val
Bethel TN | Faulkner
Mid Georgia | Blue Mtn
Lindsey Wilson | Brescia
Central Bap | Stephens
SW Christian | Central Chr
William Penn | Clarke
Wm Woods | Columbia MO
Loyola NO | Florida Col
Graceland | Mt Mercy
MO Baptist | Harris-Stowe
IU Kokomo | Midway
KS Wesleyan | Southwestern KS
Lewis-Clark ID | MT Tech
Mobile | Martin Meth
Sterling | McPherson
Rocky Mtn | MT St Northern
Guilford Tech CC | Fayetteville Tech
Sprfld Tech CC | Quinsigamond
Essex CC | Rockland CC
NW Nazarene | AK Fairbanks
